cat	pid	tid	dur	ts	ph	name	args
Node	138	138	191064	7499521	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp4'}
Node	138	138	4	7690604	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_fence_after	{'op_name': 'MkldnnCustomOp4'}
Node	138	138	1	7690614	X	_fence_before	{'op_name': 'Add'}
Node	138	138	4499	7690619	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	2	7695132	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	7695141	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_before	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	400	7695146	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp5'}
Node	138	138	1	7695552	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_after	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	1	7695559	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_before	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	21470	7695563	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp7'}
Node	138	138	2	7717045	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_after	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	1	7717052	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_fence_before	{'op_name': 'MkldnnCustomOp6'}
Node	138	138	74134	7717057	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp6'}
Node	138	138	3	7791203	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_fence_after	{'op_name': 'MkldnnCustomOp6'}
Node	138	138	1	7791213	X	_fence_before	{'op_name': 'Add'}
Node	138	138	2745	7791217	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	4	7794082	X	_fence_after	{'op_name': 'Add'}
Node	138	138	2	7794090	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_fence_before	{'op_name': 'MkldnnCustomOp8'}
Node	138	138	791	7794095	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp8'}
Node	138	138	1	7794893	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_fence_after	{'op_name': 'MkldnnCustomOp8'}
Node	138	138	28	7794900	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_fence_before	{'op_name': 'MkldnnCustomOp9'}
Node	138	138	156548	7794932	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp9'}
Node	138	138	3	7951493	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_fence_after	{'op_name': 'MkldnnCustomOp9'}
Node	138	138	1	7951500	X	_fence_before	{'op_name': 'Add'}
Node	138	138	328	7951504	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	7951840	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	7951848	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_fence_before	{'op_name': 'MkldnnCustomOp10'}
Node	138	138	203	7951852	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp10'}
Node	138	138	1	7952062	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_fence_after	{'op_name': 'MkldnnCustomOp10'}
Node	138	138	1	7952068	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_fence_before	{'op_name': 'MkldnnCustomOp12'}
Node	138	138	1272	7952072	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp12'}
Node	138	138	1	7953352	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_fence_after	{'op_name': 'MkldnnCustomOp12'}
Node	138	138	1	7953357	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_fence_before	{'op_name': 'MkldnnCustomOp11'}
Node	138	138	96773	7953361	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp11'}
Node	138	138	5	8050145	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_fence_after	{'op_name': 'MkldnnCustomOp11'}
Node	138	138	1	8050157	X	_fence_before	{'op_name': 'Add'}
Node	138	138	165	8050161	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8050331	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8050336	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_fence_before	{'op_name': 'MkldnnCustomOp13'}
Node	138	138	129	8050340	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp13'}
Node	138	138	0	8050474	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_fence_after	{'op_name': 'MkldnnCustomOp13'}
Node	138	138	1	8050477	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_fence_before	{'op_name': 'MkldnnCustomOp14'}
Node	138	138	48266	8050482	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp14'}
Node	138	138	2	8098759	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_fence_after	{'op_name': 'MkldnnCustomOp14'}
Node	138	138	1	8098767	X	_fence_before	{'op_name': 'Add'}
Node	138	138	128	8098770	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8098903	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8098910	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_fence_before	{'op_name': 'MkldnnCustomOp15'}
Node	138	138	109	8098914	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp15'}
Node	138	138	1	8099027	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_fence_after	{'op_name': 'MkldnnCustomOp15'}
Node	138	138	1	8099032	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_fence_before	{'op_name': 'MkldnnCustomOp17'}
Node	138	138	1208	8099036	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp17'}
Node	138	138	1	8100251	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_fence_after	{'op_name': 'MkldnnCustomOp17'}
Node	138	138	1	8100256	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_fence_before	{'op_name': 'MkldnnCustomOp16'}
Node	138	138	158440	8100260	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp16'}
Node	138	138	2	8258709	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_fence_after	{'op_name': 'MkldnnCustomOp16'}
Node	138	138	1	8258718	X	_fence_before	{'op_name': 'Add'}
Node	138	138	63	8258722	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8258789	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8258794	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_fence_before	{'op_name': 'MkldnnCustomOp18'}
Node	138	138	56	8258798	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp18'}
Node	138	138	1	8258860	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_fence_after	{'op_name': 'MkldnnCustomOp18'}
Node	138	138	1	8258864	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_fence_before	{'op_name': 'MkldnnCustomOp19'}
Node	138	138	189685	8258868	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp19'}
Node	138	138	3	8448566	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_fence_after	{'op_name': 'MkldnnCustomOp19'}
Node	138	138	1	8448574	X	_fence_before	{'op_name': 'Add'}
Node	138	138	65	8448578	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8448649	X	_fence_after	{'op_name': 'Add'}
Node	138	138	3	8458442	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_fence_before	{'op_name': 'MkldnnCustomOp20'}
Node	138	138	5610	8458454	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp20'}
Node	138	138	2	8464075	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_fence_after	{'op_name': 'MkldnnCustomOp20'}
Node	138	138	1	8464081	X	_fence_before	{'op_name': 'Pad'}
Node	138	138	41	8464086	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Pad'}
Node	138	138	1	8464132	X	_fence_after	{'op_name': 'Pad'}
Node	138	138	1	8464139	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_fence_before	{'op_name': 'MkldnnCustomOp21'}
Node	138	138	1560	8464144	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp21'}
Node	138	138	40	8465713	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_fence_after	{'op_name': 'MkldnnCustomOp21'}
Node	138	138	1	8465759	X	_fence_before	{'op_name': 'Reshape'}
Node	138	138	4	8465764	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Reshape'}
Node	138	138	1	8465808	X	_fence_after	{'op_name': 'Reshape'}
Node	138	138	1	8465815	X	_fence_before	{'op_name': 'Gemm'}
Node	138	138	330	8465820	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Gemm'}
Node	138	138	1	8466155	X	_fence_after	{'op_name': 'Gemm'}
Session	138	138	1264873	7201287	X	SequentialExecutor::Execute	{}
Session	138	138	1265214	7201001	X	model_run	{}
Node	138	138	2	8466483	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_fence_before	{'op_name': 'MkldnnCustomOp1'}
Node	138	138	56152	8466490	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp1'}
Node	138	138	2	8522655	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_fence_after	{'op_name': 'MkldnnCustomOp1'}
Node	138	138	1	8522662	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_fence_before	{'op_name': 'MkldnnCustomOp2'}
Node	138	138	296622	8522666	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp2'}
Node	138	138	3	8819302	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_fence_after	{'op_name': 'MkldnnCustomOp2'}
Node	138	138	1	8819310	X	_fence_before	{'op_name': 'Add'}
Node	138	138	818	8819315	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	2	8820144	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8820151	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_fence_before	{'op_name': 'MkldnnCustomOp3'}
Node	138	138	405	8820156	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp3'}
Node	138	138	1	8820568	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_fence_after	{'op_name': 'MkldnnCustomOp3'}
Node	138	138	2	8820573	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_fence_before	{'op_name': 'MkldnnCustomOp4'}
Node	138	138	88892	8820578	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp4'}
Node	138	138	2	8909480	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_fence_after	{'op_name': 'MkldnnCustomOp4'}
Node	138	138	1	8909487	X	_fence_before	{'op_name': 'Add'}
Node	138	138	518	8909491	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8910015	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8910021	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_before	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	368	8910025	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp5'}
Node	138	138	2	8910423	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_after	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	1	8910431	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_before	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	10355	8910434	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp7'}
Node	138	138	2	8920800	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_after	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	1	8920806	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_fence_before	{'op_name': 'MkldnnCustomOp6'}
Node	138	138	35178	8920810	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp6'}
Node	138	138	2	8955998	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_fence_after	{'op_name': 'MkldnnCustomOp6'}
Node	138	138	1	8956007	X	_fence_before	{'op_name': 'Add'}
Node	138	138	282	8956011	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	8956299	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	8956304	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_fence_before	{'op_name': 'MkldnnCustomOp8'}
Node	138	138	185	8956308	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp8'}
Node	138	138	0	8956497	X	MKLDNNExecutionProvider_MkldnnCustomOp8_7_fence_after	{'op_name': 'MkldnnCustomOp8'}
Node	138	138	1	8956501	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_fence_before	{'op_name': 'MkldnnCustomOp9'}
Node	138	138	113783	8956505	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp9'}
Node	138	138	3	9070298	X	MKLDNNExecutionProvider_MkldnnCustomOp9_8_fence_after	{'op_name': 'MkldnnCustomOp9'}
Node	138	138	1	9070305	X	_fence_before	{'op_name': 'Add'}
Node	138	138	633	9070309	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	2	9070988	X	_fence_after	{'op_name': 'Add'}
Node	138	138	2	9070999	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_fence_before	{'op_name': 'MkldnnCustomOp10'}
Node	138	138	1851	9071006	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp10'}
Node	138	138	2	9072868	X	MKLDNNExecutionProvider_MkldnnCustomOp10_9_fence_after	{'op_name': 'MkldnnCustomOp10'}
Node	138	138	2	9072877	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_fence_before	{'op_name': 'MkldnnCustomOp12'}
Node	138	138	5517	9072883	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp12'}
Node	138	138	3	9078451	X	MKLDNNExecutionProvider_MkldnnCustomOp12_11_fence_after	{'op_name': 'MkldnnCustomOp12'}
Node	138	138	2	9078461	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_fence_before	{'op_name': 'MkldnnCustomOp11'}
Node	138	138	71356	9078467	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp11'}
Node	138	138	3	9149835	X	MKLDNNExecutionProvider_MkldnnCustomOp11_10_fence_after	{'op_name': 'MkldnnCustomOp11'}
Node	138	138	1	9149845	X	_fence_before	{'op_name': 'Add'}
Node	138	138	162	9149848	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9150016	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	9150022	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_fence_before	{'op_name': 'MkldnnCustomOp13'}
Node	138	138	383	9150026	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp13'}
Node	138	138	1	9150414	X	MKLDNNExecutionProvider_MkldnnCustomOp13_12_fence_after	{'op_name': 'MkldnnCustomOp13'}
Node	138	138	1	9150421	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_fence_before	{'op_name': 'MkldnnCustomOp14'}
Node	138	138	78319	9150425	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp14'}
Node	138	138	3	9228754	X	MKLDNNExecutionProvider_MkldnnCustomOp14_13_fence_after	{'op_name': 'MkldnnCustomOp14'}
Node	138	138	1	9228762	X	_fence_before	{'op_name': 'Add'}
Node	138	138	142	9228766	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9228915	X	_fence_after	{'op_name': 'Add'}
Node	138	138	2	9228924	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_fence_before	{'op_name': 'MkldnnCustomOp15'}
Node	138	138	192	9228930	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp15'}
Node	138	138	2	9229130	X	MKLDNNExecutionProvider_MkldnnCustomOp15_14_fence_after	{'op_name': 'MkldnnCustomOp15'}
Node	138	138	2	9229138	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_fence_before	{'op_name': 'MkldnnCustomOp17'}
Node	138	138	1413	9229143	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp17'}
Node	138	138	2	9230563	X	MKLDNNExecutionProvider_MkldnnCustomOp17_16_fence_after	{'op_name': 'MkldnnCustomOp17'}
Node	138	138	1	9230571	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_fence_before	{'op_name': 'MkldnnCustomOp16'}
Node	138	138	89699	9230575	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp16'}
Node	138	138	3	9320288	X	MKLDNNExecutionProvider_MkldnnCustomOp16_15_fence_after	{'op_name': 'MkldnnCustomOp16'}
Node	138	138	2	9320299	X	_fence_before	{'op_name': 'Add'}
Node	138	138	88	9320304	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9320397	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	9320404	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_fence_before	{'op_name': 'MkldnnCustomOp18'}
Node	138	138	126	9320409	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp18'}
Node	138	138	1	9320540	X	MKLDNNExecutionProvider_MkldnnCustomOp18_17_fence_after	{'op_name': 'MkldnnCustomOp18'}
Node	138	138	2	9320544	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_fence_before	{'op_name': 'MkldnnCustomOp19'}
Node	138	138	158618	9320549	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp19'}
Node	138	138	3	9479179	X	MKLDNNExecutionProvider_MkldnnCustomOp19_18_fence_after	{'op_name': 'MkldnnCustomOp19'}
Node	138	138	1	9479187	X	_fence_before	{'op_name': 'Add'}
Node	138	138	63	9479191	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9479257	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	9479265	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_fence_before	{'op_name': 'MkldnnCustomOp20'}
Node	138	138	230	9479269	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp20'}
Node	138	138	1	9479504	X	MKLDNNExecutionProvider_MkldnnCustomOp20_19_fence_after	{'op_name': 'MkldnnCustomOp20'}
Node	138	138	1	9479509	X	_fence_before	{'op_name': 'Pad'}
Node	138	138	26	9479513	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Pad'}
Node	138	138	0	9479542	X	_fence_after	{'op_name': 'Pad'}
Node	138	138	1	9479547	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_fence_before	{'op_name': 'MkldnnCustomOp21'}
Node	138	138	328	9479551	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp21'}
Node	138	138	1	9479884	X	MKLDNNExecutionProvider_MkldnnCustomOp21_20_fence_after	{'op_name': 'MkldnnCustomOp21'}
Node	138	138	1	9479890	X	_fence_before	{'op_name': 'Reshape'}
Node	138	138	3	9479893	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Reshape'}
Node	138	138	0	9479900	X	_fence_after	{'op_name': 'Reshape'}
Node	138	138	1	9479904	X	_fence_before	{'op_name': 'Gemm'}
Node	138	138	40103	9479907	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Gemm'}
Node	138	138	2	9520021	X	_fence_after	{'op_name': 'Gemm'}
Session	138	138	1053566	8466463	X	SequentialExecutor::Execute	{}
Session	138	138	1053828	8466228	X	model_run	{}
Node	138	138	2	9520385	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_fence_before	{'op_name': 'MkldnnCustomOp1'}
Node	138	138	60925	9520393	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp1'}
Node	138	138	2	9581330	X	MKLDNNExecutionProvider_MkldnnCustomOp1_0_fence_after	{'op_name': 'MkldnnCustomOp1'}
Node	138	138	1	9581336	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_fence_before	{'op_name': 'MkldnnCustomOp2'}
Node	138	138	100830	9581341	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp2'}
Node	138	138	4	9682185	X	MKLDNNExecutionProvider_MkldnnCustomOp2_1_fence_after	{'op_name': 'MkldnnCustomOp2'}
Node	138	138	1	9682195	X	_fence_before	{'op_name': 'Add'}
Node	138	138	615	9682204	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9682826	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	9682833	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_fence_before	{'op_name': 'MkldnnCustomOp3'}
Node	138	138	280	9682838	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp3'}
Node	138	138	1	9683123	X	MKLDNNExecutionProvider_MkldnnCustomOp3_2_fence_after	{'op_name': 'MkldnnCustomOp3'}
Node	138	138	1	9683128	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_fence_before	{'op_name': 'MkldnnCustomOp4'}
Node	138	138	101562	9683133	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp4'}
Node	138	138	2	9784707	X	MKLDNNExecutionProvider_MkldnnCustomOp4_3_fence_after	{'op_name': 'MkldnnCustomOp4'}
Node	138	138	1	9784714	X	_fence_before	{'op_name': 'Add'}
Node	138	138	547	9784718	X	_kernel_time	{'provider': 'CPUExecutionProvider', 'op_name': 'Add'}
Node	138	138	1	9785273	X	_fence_after	{'op_name': 'Add'}
Node	138	138	1	9785280	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_before	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	224	9785284	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp5'}
Node	138	138	0	9785512	X	MKLDNNExecutionProvider_MkldnnCustomOp5_4_fence_after	{'op_name': 'MkldnnCustomOp5'}
Node	138	138	3	9785517	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_before	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	968	9785522	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_kernel_time	{'provider': 'MKLDNNExecutionProvider', 'op_name': 'MkldnnCustomOp7'}
Node	138	138	1	9786496	X	MKLDNNExecutionProvider_MkldnnCustomOp7_6_fence_after	{'op_name': 'MkldnnCustomOp7'}
Node	138	138	1	9786501	X	MKLDNNExecutionProvider_MkldnnCustomOp6_5_fence_before	{'op_name': 'MkldnnCustomOp6'}
